issued_amount,initial_interest_rate,initial_loan_duration,loan_amount_band,loan_term_bucket,interest_rate_bucket,country_grouped,customer_risk_rating_was_missing
3185.0,0.3904,60,medium,49-60mo,very_high,Estonia,1
3296.0,0.2546,60,high,49-60mo,high,Estonia,1
2020.0,0.3956,48,medium,37-48mo,very_high,Finland,1
4465.0,0.3162,60,very_high,49-60mo,very_high,Estonia,1
10630.0,0.2994,60,very_high,49-60mo,high,Finland,1
2125.0,0.346,24,medium,13-24mo,very_high,Finland,1
2126.0,0.2368,60,medium,49-60mo,high,Estonia,1
4250.0,0.3287,60,very_high,49-60mo,very_high,Estonia,1
10415.0,0.4758,36,very_high,25-36mo,very_high,Finland,1
2126.0,0.1785,60,medium,49-60mo,low,Estonia,1
518.0,0.1927,12,very_low,<=12mo,low,Finland,1
1913.0,0.1972,120,medium,60mo+,medium,Estonia,1
740.0,0.2308,36,low,25-36mo,high,Estonia,1
530.0,0.1251,36,very_low,25-36mo,very_low,Estonia,1
530.0,0.2649,36,very_low,25-36mo,high,Estonia,1
4150.0,0.099,60,high,49-60mo,very_low,Finland,1
1063.0,0.1251,36,low,25-36mo,very_low,Estonia,1
530.0,0.1135,36,very_low,25-36mo,very_low,Estonia,1
2125.0,0.5973,48,medium,37-48mo,very_high,Finland,1
2125.0,0.2126,18,medium,13-24mo,high,Estonia,1
1063.0,0.2808,18,low,13-24mo,high,Estonia,1
1807.0,0.5776,60,medium,49-60mo,very_high,Spain,1
531.0,0.1432,60,very_low,49-60mo,very_low,Estonia,1
2125.0,0.5104,36,medium,25-36mo,very_high,Spain,1
1063.0,0.1202,60,low,49-60mo,very_low,Estonia,1
531.0,0.2126,60,very_low,49-60mo,high,Estonia,1
530.0,0.1135,36,very_low,25-36mo,very_low,Estonia,1
530.0,0.1251,36,very_low,25-36mo,very_low,Estonia,1
850.0,0.2428,36,low,25-36mo,high,Estonia,1
955.0,0.0966,36,low,25-36mo,very_low,Estonia,1
2126.0,0.4213,60,medium,49-60mo,very_high,Spain,1
4146.0,0.3273,60,high,49-60mo,very_high,Estonia,1
3189.0,0.2142,60,high,49-60mo,high,Estonia,1
531.0,0.5842,60,very_low,49-60mo,very_high,Spain,1
740.0,0.1301,60,low,49-60mo,very_low,Estonia,1
1594.0,0.1101,60,low,49-60mo,very_low,Estonia,1
195.61410000000004,0.3825,60,very_low,49-60mo,very_high,Estonia,1
531.0,0.2502,60,very_low,49-60mo,high,Estonia,1
2387.0,0.2,36,medium,25-36mo,high,Finland,1
531.0,0.2065,36,very_low,25-36mo,high,Estonia,1
744.0,0.1317,60,low,49-60mo,very_low,Estonia,1
3113.0,0.2,36,medium,25-36mo,high,Finland,1
2339.0,0.3162,60,medium,49-60mo,very_high,Estonia,1
956.0,0.0966,60,low,49-60mo,very_low,Estonia,1
2126.0,0.262,60,medium,49-60mo,high,Spain,1
1275.0,0.3121,60,low,49-60mo,very_high,Estonia,1
530.0,0.1432,60,very_low,49-60mo,very_low,Estonia,1
10630.0,0.2293,60,very_high,49-60mo,high,Estonia,1
4250.0,0.5973,60,very_high,49-60mo,very_high,Finland,1
531.0,0.3411,36,very_low,25-36mo,very_high,Estonia,1
2658.0,0.393,60,medium,49-60mo,very_high,Estonia,1
4572.0,0.3135,60,very_high,49-60mo,very_high,Estonia,1
530.0,0.2338,36,very_low,25-36mo,high,Finland,1
2125.0,0.4085,36,medium,25-36mo,very_high,Finland,1
530.0,0.2065,36,very_low,25-36mo,high,Estonia,1
4150.0,0.1,60,high,49-60mo,very_low,Finland,1
8825.0,0.2248,60,very_high,49-60mo,high,Estonia,1
10630.0,0.2707,60,very_high,49-60mo,high,Estonia,1
2126.0,0.1957,60,medium,49-60mo,medium,Estonia,1
9144.0,0.2142,60,very_high,49-60mo,high,Estonia,1
2658.0,0.09,24,medium,13-24mo,very_low,Estonia,1
1141.0,0.1927,60,low,49-60mo,low,Finland,1
2125.0,0.5776,60,medium,49-60mo,very_high,Spain,1
3321.0,0.2,36,high,25-36mo,high,Finland,1
4040.0,0.2263,60,high,49-60mo,high,Spain,1
1556.0,0.2,60,low,49-60mo,high,Finland,1
464.0,0.2308,30,very_low,25-36mo,high,Estonia,1
531.0,0.3533,36,very_low,25-36mo,very_high,Estonia,1
3185.0,0.562,36,medium,25-36mo,very_high,Spain,1
2126.0,0.3162,36,medium,25-36mo,very_high,Spain,1
3185.0,0.3451,36,medium,25-36mo,very_high,Estonia,1
3113.0,0.149,60,medium,49-60mo,very_low,Finland,1
4250.0,0.2383,36,very_high,25-36mo,high,Estonia,1
2125.0,0.3878,60,medium,49-60mo,very_high,Estonia,1
740.0,0.2383,60,low,49-60mo,high,Estonia,1
531.0,0.09,36,very_low,25-36mo,very_low,Estonia,1
4040.0,0.319,36,high,25-36mo,very_high,Estonia,1
1590.0,0.2111,9,low,<=12mo,high,Estonia,1
637.0,0.2794,12,low,<=12mo,high,Estonia,1
195.61410000000004,0.365,60,very_low,49-60mo,very_high,Estonia,1
3508.0,0.1152,60,high,49-60mo,very_low,Estonia,1
4250.0,0.3022,60,very_high,49-60mo,high,Spain,1
3615.0,0.3121,60,high,49-60mo,very_high,Estonia,1
1594.0,0.5609,60,low,49-60mo,very_high,Spain,1
531.0,0.2187,36,very_low,25-36mo,high,Estonia,1
637.0,0.161,24,low,13-24mo,very_low,Estonia,1
1275.0,0.1769,60,low,49-60mo,low,Estonia,1
530.0,0.3904,60,very_low,49-60mo,very_high,Estonia,1
2126.0,0.2172,60,medium,49-60mo,high,Estonia,1
530.0,0.2576,36,very_low,25-36mo,high,Estonia,1
2335.0,0.2308,36,medium,25-36mo,high,Estonia,1
2126.0,0.5609,60,medium,49-60mo,very_high,Spain,1
6804.0,0.09,60,very_high,49-60mo,very_low,Estonia,1
2126.0,0.2019,60,medium,49-60mo,high,Estonia,1
4150.0,0.1927,60,high,49-60mo,low,Finland,1
518.0,0.1,60,very_low,49-60mo,very_low,Finland,1
4253.0,0.1135,36,very_high,25-36mo,very_low,Estonia,1
1807.0,0.0949,36,medium,25-36mo,very_low,Estonia,1
2075.0,0.2,60,medium,49-60mo,high,Finland,1
1488.0,0.2308,24,low,13-24mo,high,Estonia,1
4253.0,0.2263,60,very_high,49-60mo,high,Spain,1
530.0,0.3479,60,very_low,49-60mo,very_high,Estonia,1
7123.0,0.365,60,very_high,49-60mo,very_high,Estonia,1
2020.0,0.3839,60,medium,49-60mo,very_high,Estonia,1
1556.0,0.1,60,low,49-60mo,very_low,Finland,1
518.0,0.1,60,very_low,49-60mo,very_low,Finland,1
4150.0,0.1,60,high,49-60mo,very_low,Finland,1
1060.0,0.2923,60,low,49-60mo,high,Estonia,1
2335.0,0.2353,60,medium,49-60mo,high,Estonia,1
9463.0,0.1594,48,very_high,37-48mo,very_low,Estonia,1
955.0,0.2909,60,low,49-60mo,high,Estonia,1
531.0,0.3383,36,very_low,25-36mo,very_high,Estonia,1
4150.0,0.2,60,high,49-60mo,high,Finland,1
1169.0,0.1972,36,low,25-36mo,medium,Estonia,1
6379.0,0.2019,60,very_high,49-60mo,high,Estonia,1
531.0,0.2736,48,very_low,37-48mo,high,Estonia,1
531.0,0.2034,24,very_low,13-24mo,high,Estonia,1
531.0,0.3036,36,very_low,25-36mo,very_high,Estonia,1
6695.0,0.4251,60,very_high,49-60mo,very_high,Finland,1
2870.0,0.3301,36,medium,25-36mo,very_high,Estonia,1
10630.0,0.135,60,very_high,49-60mo,very_low,Estonia,1
1245.0,0.2,60,low,49-60mo,high,Finland,1
2445.0,0.2202,60,medium,49-60mo,high,Estonia,1
3720.0,0.2443,60,high,49-60mo,high,Estonia,1
4150.0,0.1,60,high,49-60mo,very_low,Finland,1
518.0,0.1,60,very_low,49-60mo,very_low,Finland,1
530.0,0.2487,60,very_low,49-60mo,high,Finland,1
4150.0,0.09,48,high,37-48mo,very_low,Finland,1
2125.0,0.5973,60,medium,49-60mo,very_high,Finland,1
6695.0,0.5255,48,very_high,37-48mo,very_high,Finland,1
2125.0,0.5776,60,medium,49-60mo,very_high,Spain,1
7017.0,0.3176,60,very_high,49-60mo,very_high,Estonia,1
4150.0,0.1,60,high,49-60mo,very_low,Finland,1
6379.0,0.09,60,very_high,49-60mo,very_low,Estonia,1
1275.0,0.5609,60,low,49-60mo,very_high,Spain,1
531.0,0.2096,60,very_low,49-60mo,high,Estonia,1
2020.0,0.09,36,medium,25-36mo,very_low,Estonia,1
4250.0,0.5973,60,very_high,49-60mo,very_high,Finland,1
4150.0,0.149,60,high,49-60mo,very_low,Finland,1
3185.0,0.5973,60,medium,49-60mo,very_high,Finland,1
2126.0,0.3999,60,medium,49-60mo,very_high,Estonia,1
2020.0,0.5973,48,medium,37-48mo,very_high,Finland,1
2655.0,0.5973,60,medium,49-60mo,very_high,Finland,1
1060.0,0.1118,36,low,25-36mo,very_low,Estonia,1
2760.0,0.5973,60,medium,49-60mo,very_high,Finland,1
2126.0,0.3411,60,medium,49-60mo,very_high,Estonia,1
1805.0,0.3218,36,medium,25-36mo,very_high,Estonia,1
4253.0,0.09,60,very_high,49-60mo,very_low,Estonia,1
531.0,0.09,60,very_low,49-60mo,very_low,Estonia,1
1063.0,0.1235,12,low,<=12mo,very_low,Estonia,1
3185.0,0.376,36,medium,25-36mo,very_high,Estonia,1
2230.0,0.2649,60,medium,49-60mo,high,Estonia,1
1694.0,0.1432,60,medium,49-60mo,very_low,Estonia,1
7440.0,0.2126,60,very_high,49-60mo,high,Estonia,1
2125.0,0.5973,60,medium,49-60mo,very_high,Finland,1
622.0,0.1,60,very_low,49-60mo,very_low,Finland,1
7017.0,0.191,36,very_high,25-36mo,low,Estonia,1
1594.0,0.09,36,low,25-36mo,very_low,Estonia,1
2126.0,0.365,60,medium,49-60mo,very_high,Estonia,1
6379.0,0.1448,60,very_high,49-60mo,very_low,Estonia,1
1625.0,0.2,60,medium,49-60mo,high,Finland,1
4572.0,0.2605,60,very_high,49-60mo,high,Estonia,1
530.0,0.1497,48,very_low,37-48mo,very_low,Estonia,1
1594.0,0.2546,60,low,49-60mo,high,Estonia,1
195.61410000000004,0.365,60,very_low,49-60mo,very_high,Estonia,1
195.61410000000004,0.2532,60,very_low,49-60mo,high,Estonia,1
3113.0,0.2,60,medium,49-60mo,high,Finland,1
8187.0,0.2693,60,very_high,49-60mo,high,Estonia,1
531.0,0.1497,24,very_low,13-24mo,very_low,Estonia,1
4150.0,0.1927,60,high,49-60mo,low,Finland,1
530.0,0.1251,36,very_low,25-36mo,very_low,Estonia,1
530.0,0.2487,36,very_low,25-36mo,high,Estonia,1
5847.0,0.326,60,very_high,49-60mo,very_high,Estonia,1
1556.0,0.1927,60,low,49-60mo,low,Finland,1
5420.0,0.3287,36,very_high,25-36mo,very_high,Estonia,1
2075.0,0.1,60,medium,49-60mo,very_low,Finland,1
3185.0,0.1642,60,medium,49-60mo,low,Estonia,1
530.0,0.3519,48,very_low,37-48mo,very_high,Estonia,1
531.0,0.5842,60,very_low,49-60mo,very_high,Spain,1
518.0,0.2,60,very_low,49-60mo,high,Finland,1
2125.0,0.1957,24,medium,13-24mo,medium,Estonia,1
4150.0,0.2,36,high,25-36mo,high,Finland,1
530.0,0.1301,60,very_low,49-60mo,very_low,Estonia,1
4253.0,0.1251,36,very_high,25-36mo,very_low,Estonia,1
6804.0,0.1988,60,very_high,49-60mo,medium,Estonia,1
956.0,0.09,36,low,25-36mo,very_low,Estonia,1
531.0,0.2502,36,very_low,25-36mo,high,Estonia,1
1910.0,0.1626,36,medium,25-36mo,very_low,Estonia,1
2125.0,0.2852,60,medium,49-60mo,high,Spain,1
1617.9,0.199,60,medium,49-60mo,medium,Finland,1
637.0,0.3121,60,low,49-60mo,very_high,Estonia,1
4150.0,0.1927,120,high,60mo+,low,Finland,1
5847.0,0.1118,24,very_high,13-24mo,very_low,Estonia,1
3721.0,0.1301,60,high,49-60mo,very_low,Estonia,1
4150.0,0.1,60,high,49-60mo,very_low,Finland,1
4784.0,0.1561,60,very_high,49-60mo,very_low,Estonia,1
1594.0,0.1513,12,low,<=12mo,very_low,Estonia,1
530.0,0.2951,12,very_low,<=12mo,high,Estonia,1
1063.0,0.1926,12,low,<=12mo,low,Estonia,1
530.0,0.3733,60,very_low,49-60mo,very_high,Estonia,1
531.0,0.1448,60,very_low,49-60mo,very_low,Estonia,1
3185.0,0.4746,60,medium,49-60mo,very_high,Finland,1
530.0,0.594,36,very_low,25-36mo,very_high,Spain,1
2126.0,0.2722,60,medium,49-60mo,high,Estonia,1
4146.0,0.1561,60,high,49-60mo,very_low,Estonia,1
1037.0,0.1,24,low,13-24mo,very_low,Finland,1
207.89,0.199,12,very_low,<=12mo,medium,Finland,1
4253.0,0.2187,60,very_high,49-60mo,high,Estonia,1
7868.0,0.3148,60,very_high,49-60mo,very_high,Estonia,1
1913.0,0.1152,36,medium,25-36mo,very_low,Estonia,1
4250.0,0.5973,60,very_high,49-60mo,very_high,Finland,1
4253.0,0.3653,60,very_high,49-60mo,very_high,Spain,1
2126.0,0.5609,60,medium,49-60mo,very_high,Spain,1
4465.0,0.2126,60,very_high,49-60mo,high,Estonia,1
1488.0,0.1594,60,low,49-60mo,very_low,Estonia,1
1060.0,0.1432,60,low,49-60mo,very_low,Estonia,1
4253.0,0.2233,60,very_high,49-60mo,high,Estonia,1
850.0,0.2003,60,low,49-60mo,high,Estonia,1
7442.0,0.2751,60,very_high,49-60mo,high,Estonia,1
6800.0,0.315,60,very_high,49-60mo,very_high,Finland,1
1488.0,0.288,60,low,49-60mo,high,Estonia,1
4150.0,0.1,60,high,49-60mo,very_low,Finland,1
6911.0,0.1988,60,very_high,49-60mo,medium,Estonia,1
1060.0,0.2808,60,low,49-60mo,high,Estonia,1
4150.0,0.1,60,high,49-60mo,very_low,Finland,1
1165.0,0.2126,36,low,25-36mo,high,Estonia,1
2125.0,0.5809,60,medium,49-60mo,very_high,Spain,1
3189.0,0.2909,60,high,49-60mo,high,Estonia,1
2126.0,0.5609,60,medium,49-60mo,very_high,Spain,1
8825.0,0.4746,48,very_high,37-48mo,very_high,Finland,1
2655.0,0.2413,60,medium,49-60mo,high,Estonia,1
4150.0,0.1,60,high,49-60mo,very_low,Finland,1
531.0,0.1383,60,very_low,49-60mo,very_low,Estonia,1
4150.0,0.1,60,high,49-60mo,very_low,Finland,1
1063.0,0.1202,24,low,13-24mo,very_low,Estonia,1
530.0,0.2561,60,very_low,49-60mo,high,Estonia,1
4150.0,0.1,60,high,49-60mo,very_low,Finland,1
530.0,0.3121,36,very_low,25-36mo,very_high,Estonia,1
1063.0,0.2966,36,low,25-36mo,high,Estonia,1
1590.0,0.1235,36,low,25-36mo,very_low,Estonia,1
1169.0,0.5951,36,low,25-36mo,very_high,Spain,1
530.0,0.3218,18,very_low,13-24mo,very_high,Estonia,1
2125.0,0.5973,60,medium,49-60mo,very_high,Finland,1
531.0,0.2065,36,very_low,25-36mo,high,Spain,1
3189.0,0.1317,60,high,49-60mo,very_low,Estonia,1
530.0,0.1626,36,very_low,25-36mo,very_low,Estonia,1
8185.0,0.2532,60,very_high,49-60mo,high,Estonia,1
530.0,0.2218,36,very_low,25-36mo,high,Estonia,1
2655.0,0.2065,36,medium,25-36mo,high,Estonia,1
2020.0,0.5973,60,medium,49-60mo,very_high,Finland,1
1165.0,0.1235,60,low,49-60mo,very_low,Estonia,1
530.0,0.1957,60,very_low,49-60mo,medium,Estonia,1
2760.0,0.3956,60,medium,49-60mo,very_high,Estonia,1
7336.0,0.1832,60,very_high,49-60mo,low,Estonia,1
4253.0,0.3107,60,very_high,49-60mo,very_high,Estonia,1
531.0,0.1464,60,very_low,49-60mo,very_low,Estonia,1
530.0,0.364,48,very_low,37-48mo,very_high,Estonia,1
530.0,0.1561,36,very_low,25-36mo,very_low,Estonia,1
4253.0,0.4926,60,very_high,49-60mo,very_high,Spain,1
635.0,0.2546,60,low,49-60mo,high,Estonia,1
2764.0,0.3342,60,medium,49-60mo,very_high,Estonia,1
2658.0,0.3397,60,medium,49-60mo,very_high,Estonia,1
635.0,0.2909,60,low,49-60mo,high,Estonia,1
2125.0,0.3162,60,medium,49-60mo,very_high,Estonia,1
2126.0,0.319,60,medium,49-60mo,very_high,Estonia,1
3185.0,0.2561,60,medium,49-60mo,high,Estonia,1
2075.0,0.2,60,medium,49-60mo,high,Finland,1
530.0,0.5973,36,very_low,25-36mo,very_high,Spain,1
3189.0,0.2187,24,high,13-24mo,high,Estonia,1
2230.0,0.2591,60,medium,49-60mo,high,Estonia,1
4150.0,0.1,60,high,49-60mo,very_low,Finland,1
5315.0,0.5973,60,very_high,49-60mo,very_high,Finland,1
531.0,0.1926,60,very_low,49-60mo,low,Estonia,1
2445.0,0.3852,60,medium,49-60mo,very_high,Estonia,1
531.0,0.3036,48,very_low,37-48mo,very_high,Estonia,1
531.0,0.1941,60,very_low,49-60mo,medium,Estonia,1
2126.0,0.5609,60,medium,49-60mo,very_high,Spain,1
531.0,0.1785,60,very_low,49-60mo,low,Estonia,1
1488.0,0.3586,60,low,49-60mo,very_high,Estonia,1
3189.0,0.4513,36,high,25-36mo,very_high,Spain,1
2764.0,0.3917,60,medium,49-60mo,very_high,Estonia,1
4253.0,0.09,36,very_high,25-36mo,very_low,Estonia,1
531.0,0.3999,60,very_low,49-60mo,very_high,Estonia,1
6911.0,0.3121,60,very_high,49-60mo,very_high,Estonia,1
531.0,0.2293,36,very_low,25-36mo,high,Estonia,1
531.0,0.1642,36,very_low,25-36mo,low,Estonia,1
4150.0,0.2,36,high,25-36mo,high,Finland,1
1063.0,0.3707,60,low,49-60mo,very_high,Estonia,1
5525.0,0.1101,60,very_high,49-60mo,very_low,Estonia,1
2126.0,0.1957,60,medium,49-60mo,medium,Estonia,1
530.0,0.2837,60,very_low,49-60mo,high,Estonia,1
6910.0,0.1545,60,very_high,49-60mo,very_low,Estonia,1
4150.0,0.1927,60,high,49-60mo,low,Finland,1
850.0,0.2808,36,low,25-36mo,high,Estonia,1
518.0,0.2,24,very_low,13-24mo,high,Finland,1
635.0,0.2994,36,low,25-36mo,high,Finland,1
531.0,0.1085,60,very_low,49-60mo,very_low,Estonia,1
955.0,0.3573,30,low,25-36mo,very_high,Estonia,1
2655.0,0.2323,60,medium,49-60mo,high,Estonia,1
637.0,0.2605,60,low,49-60mo,high,Estonia,1
530.0,0.1235,60,very_low,49-60mo,very_low,Estonia,1
531.0,0.135,36,very_low,25-36mo,very_low,Estonia,1
6804.0,0.09,36,very_high,25-36mo,very_low,Estonia,1
4150.0,0.09,60,high,49-60mo,very_low,Finland,1
530.0,0.5973,36,very_low,25-36mo,very_high,Spain,1
4572.0,0.1626,60,very_high,49-60mo,very_low,Estonia,1
1590.0,0.135,24,low,13-24mo,very_low,Estonia,1
3189.0,0.5709,36,high,25-36mo,very_high,Spain,1
2075.0,0.1,18,medium,13-24mo,very_low,Finland,1
1910.0,0.1642,36,medium,25-36mo,low,Estonia,1
4150.0,0.1,60,high,49-60mo,very_low,Finland,1
1063.0,0.1085,60,low,49-60mo,very_low,Estonia,1
1594.0,0.1202,120,low,60mo+,very_low,Estonia,1
2126.0,0.1168,60,medium,49-60mo,very_low,Estonia,1
518.0,0.2,60,very_low,49-60mo,high,Finland,1
3605.0,0.4464,48,high,37-48mo,very_high,Finland,1
2655.0,0.36,36,medium,25-36mo,very_high,Estonia,1
530.0,0.5973,18,very_low,13-24mo,very_high,Spain,1
4253.0,0.135,36,very_high,25-36mo,very_low,Estonia,1
429.9,0.199,24,very_low,13-24mo,medium,Finland,1
4355.0,0.1658,60,very_high,49-60mo,low,Estonia,1
2126.0,0.1941,60,medium,49-60mo,medium,Estonia,1
530.0,0.2323,36,very_low,25-36mo,high,Estonia,1
530.0,0.208,36,very_low,25-36mo,high,Estonia,1
4040.0,0.1101,60,high,49-60mo,very_low,Estonia,1
4250.0,0.5973,60,very_high,49-60mo,very_high,Finland,1
7442.0,0.0915,36,very_high,25-36mo,very_low,Estonia,1
4253.0,0.3121,60,very_high,49-60mo,very_high,Estonia,1
530.0,0.2487,36,very_low,25-36mo,high,Estonia,1
9994.0,0.1152,60,very_high,49-60mo,very_low,Estonia,1
5316.0,0.1988,60,very_high,49-60mo,medium,Estonia,1
3113.0,0.09,60,medium,49-60mo,very_low,Finland,1
1594.0,0.3904,60,low,49-60mo,very_high,Estonia,1
637.0,0.2808,12,low,<=12mo,high,Estonia,1
6911.0,0.393,60,very_high,49-60mo,very_high,Estonia,1
10630.0,0.5973,60,very_high,49-60mo,very_high,Finland,1
395.0,0.2532,48,very_low,37-48mo,high,Estonia,1
2594.0,0.2,60,medium,49-60mo,high,Finland,1
531.0,0.1068,60,very_low,49-60mo,very_low,Estonia,1
4253.0,0.3246,60,very_high,49-60mo,very_high,Estonia,1
850.0,0.1753,36,low,25-36mo,low,Estonia,1
4253.0,0.262,60,very_high,49-60mo,high,Estonia,1
1590.0,0.4794,60,low,49-60mo,very_high,Spain,1
6911.0,0.1,36,very_high,25-36mo,very_low,Estonia,1
531.0,0.2837,60,very_low,49-60mo,high,Estonia,1
956.0,0.1658,36,low,25-36mo,low,Estonia,1
1594.0,0.3956,60,low,49-60mo,very_high,Estonia,1
531.0,0.305,60,very_low,49-60mo,very_high,Estonia,1
3185.0,0.5056,48,medium,37-48mo,very_high,Finland,1
530.0,0.2096,60,very_low,49-60mo,high,Estonia,1
531.0,0.2383,60,very_low,49-60mo,high,Estonia,1
530.0,0.191,36,very_low,25-36mo,low,Estonia,1
277.0,0.3852,60,very_low,49-60mo,very_high,Estonia,1
1382.0,0.1464,60,low,49-60mo,very_low,Estonia,1
2126.0,0.1101,60,medium,49-60mo,very_low,Estonia,1
3425.0,0.1,48,high,37-48mo,very_low,Finland,1
531.0,0.09,60,very_low,49-60mo,very_low,Estonia,1
6911.0,0.1464,60,very_high,49-60mo,very_low,Estonia,1
4253.0,0.2443,36,very_high,25-36mo,high,Estonia,1
2126.0,0.2218,60,medium,49-60mo,high,Estonia,1
2658.0,0.393,60,medium,49-60mo,very_high,Estonia,1
4250.0,0.5405,60,very_high,49-60mo,very_high,Finland,1
4150.0,0.1927,60,high,49-60mo,low,Finland,1
531.0,0.2951,60,very_low,49-60mo,high,Estonia,1
4150.0,0.1,60,high,49-60mo,very_low,Finland,1
1594.0,0.2413,60,low,49-60mo,high,Estonia,1
1590.0,0.3613,36,low,25-36mo,very_high,Estonia,1
1063.0,0.1561,60,low,49-60mo,very_low,Estonia,1
3185.0,0.376,60,medium,49-60mo,very_high,Estonia,1
4150.0,0.1,60,high,49-60mo,very_low,Finland,1
531.0,0.1268,36,very_low,25-36mo,very_low,Estonia,1
2020.0,0.5973,60,medium,49-60mo,very_high,Finland,1
531.0,0.5842,60,very_low,49-60mo,very_high,Spain,1
740.0,0.1926,36,low,25-36mo,low,Estonia,1
531.0,0.3328,18,very_low,13-24mo,very_high,Estonia,1
531.0,0.3301,60,very_low,49-60mo,very_high,Estonia,1
530.0,0.0983,36,very_low,25-36mo,very_low,Estonia,1
1063.0,0.2157,60,low,49-60mo,high,Estonia,1
1063.0,0.1085,60,low,49-60mo,very_low,Estonia,1
4570.0,0.5731,36,very_high,25-36mo,very_high,Finland,1
531.0,0.1926,60,very_low,49-60mo,low,Estonia,1
530.0,0.3411,60,very_low,49-60mo,very_high,Estonia,1
3227.69,0.199,60,high,49-60mo,medium,Finland,1
5316.0,0.3246,24,very_high,13-24mo,very_high,Estonia,1
531.0,0.0915,60,very_low,49-60mo,very_low,Estonia,1
1590.0,0.1879,60,low,49-60mo,low,Estonia,1
4150.0,0.1,60,high,49-60mo,very_low,Finland,1
4150.0,0.1,60,high,49-60mo,very_low,Finland,1
2339.0,0.319,60,medium,49-60mo,very_high,Estonia,1
740.0,0.1,36,low,25-36mo,very_low,Estonia,1
10630.0,0.1957,60,very_high,49-60mo,medium,Estonia,1
3113.0,0.2,60,medium,49-60mo,high,Finland,1
1594.0,0.2368,24,low,13-24mo,high,Estonia,1
530.0,0.5973,36,very_low,25-36mo,very_high,Spain,1
4146.0,0.1101,60,high,49-60mo,very_low,Estonia,1
1063.0,0.3287,60,low,49-60mo,very_high,Estonia,1
2126.0,0.1202,60,medium,49-60mo,very_low,Estonia,1
1594.0,0.1218,60,low,49-60mo,very_low,Estonia,1
2339.0,0.365,120,medium,60mo+,very_high,Estonia,1
635.0,0.1334,60,low,49-60mo,very_low,Estonia,1
530.0,0.1529,36,very_low,25-36mo,very_low,Estonia,1
2764.0,0.3943,60,medium,49-60mo,very_high,Estonia,1
1382.0,0.1085,60,low,49-60mo,very_low,Estonia,1
4250.0,0.5973,60,very_high,49-60mo,very_high,Finland,1
10630.0,0.5973,60,very_high,49-60mo,very_high,Finland,1
4150.0,0.1927,60,high,49-60mo,low,Finland,1
830.0,0.2,12,low,<=12mo,high,Finland,1
6379.0,0.1464,24,very_high,13-24mo,very_low,Estonia,1
425.0,0.1085,60,very_low,49-60mo,very_low,Estonia,1
2125.0,0.364,60,medium,49-60mo,very_high,Finland,1
3321.0,0.2,60,high,49-60mo,high,Finland,1
1701.0,0.09,60,medium,49-60mo,very_low,Estonia,1
531.0,0.1578,60,very_low,49-60mo,very_low,Estonia,1
2445.0,0.5973,60,medium,49-60mo,very_high,Finland,1
530.0,0.36,60,very_low,49-60mo,very_high,Estonia,1
1037.0,0.1,60,low,49-60mo,very_low,Finland,1
635.0,0.3135,18,low,13-24mo,very_high,Estonia,1
530.0,0.208,48,very_low,37-48mo,high,Estonia,1
530.0,0.5973,60,very_low,49-60mo,very_high,Spain,1
9463.0,0.1972,60,very_high,49-60mo,medium,Estonia,1
530.0,0.1626,36,very_low,25-36mo,very_low,Estonia,1
2126.0,0.1301,6,medium,<=12mo,very_low,Estonia,1
4253.0,0.1101,36,very_high,25-36mo,very_low,Estonia,1
2020.0,0.3287,60,medium,49-60mo,very_high,Estonia,1
1594.0,0.2722,36,low,25-36mo,high,Estonia,1
6375.0,0.2951,36,very_high,25-36mo,high,Estonia,1
10630.0,0.2126,60,very_high,49-60mo,high,Estonia,1
5205.0,0.2368,36,very_high,25-36mo,high,Finland,1
10630.0,0.1383,60,very_high,49-60mo,very_low,Estonia,1
1275.0,0.1705,60,low,49-60mo,low,Estonia,1
4150.0,0.099,60,high,49-60mo,very_low,Finland,1
4250.0,0.2866,36,very_high,25-36mo,high,Estonia,1
740.0,0.4464,36,low,25-36mo,very_high,Spain,1
4253.0,0.3356,60,very_high,49-60mo,very_high,Estonia,1
530.0,0.1894,60,very_low,49-60mo,low,Estonia,1
2760.0,0.3956,60,medium,49-60mo,very_high,Estonia,1
8825.0,0.1085,60,very_high,49-60mo,very_low,Estonia,1
2125.0,0.5518,60,medium,49-60mo,very_high,Finland,1
2020.0,0.5973,60,medium,49-60mo,very_high,Finland,1
8293.0,0.278,60,very_high,49-60mo,high,Estonia,1
4253.0,0.3438,60,very_high,49-60mo,very_high,Estonia,1
2125.0,0.5973,60,medium,49-60mo,very_high,Finland,1
6165.0,0.4624,48,very_high,37-48mo,very_high,Finland,1
2020.0,0.5973,60,medium,49-60mo,very_high,Finland,1
3189.0,0.2383,60,high,49-60mo,high,Estonia,1
195.61410000000004,0.3315,118,very_low,60mo+,very_high,Estonia,1
531.0,0.125,18,very_low,13-24mo,very_low,Estonia,1
3189.0,0.0915,36,high,25-36mo,very_low,Estonia,1
740.0,0.5809,36,low,25-36mo,very_high,Spain,1
2339.0,0.3287,24,medium,13-24mo,very_high,Estonia,1
5528.0,0.3956,60,very_high,49-60mo,very_high,Estonia,1
4146.0,0.3904,60,high,49-60mo,very_high,Estonia,1
3113.0,0.1,60,medium,49-60mo,very_low,Finland,1
332.0,0.2,36,very_low,25-36mo,high,Finland,1
531.0,0.5765,48,very_low,37-48mo,very_high,Spain,1
